false,Add Cost per Area to Construction,AddCostPerAreaToConstruction,RubyMeasure
"",argument,Choose a Construction to Add Costs to.,construction,static,Choice,"","",""
"",argument,Remove Existing Costs?,remove_costs,static,Bool,"",true,""
"",argument,Material and Installation Costs for Construction per Area Used ($/ft^2).,material_cost_ip,static,Double,"",0.0,""
"",argument,Demolition Costs for Construction per Area Used ($/ft^2).,demolition_cost_ip,static,Double,"",0.0,""
"",argument,Years Until Costs Start (whole years).,years_until_costs_start,static,Integer,"",0,""
"",argument,Demolition Costs Occur During Initial Construction?,demo_cost_initial_const,static,Bool,"",false,""
"",argument,Expected Life (whole years).,expected_life,static,Integer,"",20,""
"",argument,O & M Costs for Construction per Area Used ($/ft^2).,om_cost_ip,static,Double,"",0.0,""
"",argument,O & M Frequency (whole years).,om_frequency,static,Integer,"",1,""
false,Add Cost per Area to Unused Construction,AddCostPerAreaToUnusedConstruction,RubyMeasure
"",argument,Choose a Construction to Add Costs to.,construction,static,Choice,"","",""
"",argument,Remove Existing Costs?,remove_costs,static,Bool,"",true,""
"",argument,Material and Installation Costs for Construction per Area Used ($/ft^2).,material_cost_ip,static,Double,"",0.0,""
"",argument,Demolition Costs for Construction per Area Used ($/ft^2).,demolition_cost_ip,static,Double,"",0.0,""
"",argument,Years Until Costs Start (whole years).,years_until_costs_start,static,Integer,"",0,""
"",argument,Demolition Costs Occur During Initial Construction?,demo_cost_initial_const,static,Bool,"",false,""
"",argument,Expected Life (whole years).,expected_life,static,Integer,"",20,""
"",argument,O & M Costs for Construction per Area Used ($/ft^2).,om_cost_ip,static,Double,"",0.0,""
"",argument,O & M Frequency (whole years).,om_frequency,static,Integer,"",1,""
false,Add Cost per Floor Area to Building,AddCostPerFloorAreaToBuilding,RubyMeasure
"",argument,Remove Existing Costs?,remove_costs,static,Bool,"",true,""
"",argument,Name for Life Cycle Cost Object.,lcc_name,static,String,"",Building - Life Cycle Costs,""
"",argument,Material and Installation Costs for the Building per Floor Area ($/ft^2).,material_cost_ip,static,Double,"",0.0,""
"",argument,Demolition Costs for Construction per Area Used ($/ft^2).,demolition_cost_ip,static,Double,"",0.0,""
"",argument,Years Until Costs Start (whole years).,years_until_costs_start,static,Integer,"",0,""
"",argument,Demolition Costs Occur During Initial Construction?,demo_cost_initial_const,static,Bool,"",false,""
"",argument,Expected Life (whole years).,expected_life,static,Integer,"",20,""
"",argument,O & M Costs for the Builiding per Floor Area Used ($/ft^2).,om_cost_ip,static,Double,"",0.0,""
"",argument,O & M Frequency (whole years).,om_frequency,static,Integer,"",1,""
false,Add Cost per Floor Area to Electric Equipment,AddCostPerFloorAreaToElectricEquipment,RubyMeasure
"",argument,Choose a Watts per Area Electric Equipment Definition to Add Costs to.,equip_def,static,Choice,"","",""
"",argument,Remove Existing Costs?,remove_costs,static,Bool,"",true,""
"",argument,Material and Installation Costs for Definition per Floor Area ($/ft^2).,material_cost_ip,static,Double,"",0.0,""
"",argument,Demolition Costs for Definition per Floor Area ($/ft^2).,demolition_cost_ip,static,Double,"",0.0,""
"",argument,Years Until Costs Start (whole years).,years_until_costs_start,static,Integer,"",0,""
"",argument,Demolition Costs Occur During Initial Definition?,demo_cost_initial_const,static,Bool,"",false,""
"",argument,Expected Life (whole years).,expected_life,static,Integer,"",20,""
"",argument,O & M Costs for Definition per Floor Area ($/ft^2).,om_cost_ip,static,Double,"",0.0,""
"",argument,O & M Frequency (whole years).,om_frequency,static,Integer,"",1,""
false,Add Cost per Floor Area to Lights,AddCostPerFloorAreaToLights,RubyMeasure
"",argument,Choose a Watt per Area Lights Definition to Add Costs to.,lights_def,static,Choice,"","",""
"",argument,Remove Existing Costs?,remove_costs,static,Bool,"",true,""
"",argument,Material and Installation Costs for Definition per Floor Area ($/ft^2).,material_cost_ip,static,Double,"",0.0,""
"",argument,Demolition Costs for Definition per Floor Area ($/ft^2).,demolition_cost_ip,static,Double,"",0.0,""
"",argument,Years Until Costs Start (whole years).,years_until_costs_start,static,Integer,"",0,""
"",argument,Demolition Costs Occur During Initial Definition?,demo_cost_initial_const,static,Bool,"",false,""
"",argument,Expected Life (whole years).,expected_life,static,Integer,"",20,""
